"isono","year","sexno","ageno","eduno","pmage"
246,2040,0,0,0,NA
246,2045,0,0,0,NA
246,2050,0,0,0,NA
246,2055,0,0,0,NA
246,2060,0,0,0,NA
246,2065,0,0,0,NA
246,2070,0,0,0,NA
246,2075,0,0,0,NA
246,2080,0,0,0,NA
246,2085,0,0,0,NA
246,2090,0,0,0,NA
246,2095,0,0,0,NA
250,2010,0,0,0,NA
250,2015,0,0,0,NA
250,2020,0,0,0,NA
250,2025,0,0,0,NA
250,2030,0,0,0,NA
250,2035,0,0,0,NA
250,2040,0,0,0,NA
250,2045,0,0,0,NA
250,2050,0,0,0,NA
250,2055,0,0,0,NA
250,2060,0,0,0,NA
250,2065,0,0,0,NA
250,2070,0,0,0,NA
250,2075,0,0,0,NA
250,2080,0,0,0,NA
250,2085,0,0,0,NA
250,2090,0,0,0,NA
250,2095,0,0,0,NA
254,2010,0,0,0,NA
254,2015,0,0,0,NA
254,2020,0,0,0,NA
254,2025,0,0,0,NA
254,2030,0,0,0,NA
254,2035,0,0,0,NA
254,2040,0,0,0,NA
254,2045,0,0,0,NA
254,2050,0,0,0,NA
254,2055,0,0,0,NA
254,2060,0,0,0,NA
254,2065,0,0,0,NA
254,2070,0,0,0,NA
254,2075,0,0,0,NA
254,2080,0,0,0,NA
254,2085,0,0,0,NA
254,2090,0,0,0,NA
254,2095,0,0,0,NA
258,2010,0,0,0,NA
258,2015,0,0,0,NA
258,2020,0,0,0,NA
258,2025,0,0,0,NA
258,2030,0,0,0,NA
258,2035,0,0,0,NA
258,2040,0,0,0,NA
258,2045,0,0,0,NA
258,2050,0,0,0,NA
258,2055,0,0,0,NA
258,2060,0,0,0,NA
258,2065,0,0,0,NA
258,2070,0,0,0,NA
258,2075,0,0,0,NA
258,2080,0,0,0,NA
258,2085,0,0,0,NA
258,2090,0,0,0,NA
258,2095,0,0,0,NA
262,2010,0,0,0,NA
262,2015,0,0,0,NA
262,2020,0,0,0,NA
262,2025,0,0,0,NA
262,2030,0,0,0,NA
262,2035,0,0,0,NA
262,2040,0,0,0,NA
262,2045,0,0,0,NA
262,2050,0,0,0,NA
262,2055,0,0,0,NA
262,2060,0,0,0,NA
262,2065,0,0,0,NA
262,2070,0,0,0,NA
262,2075,0,0,0,NA
262,2080,0,0,0,NA
262,2085,0,0,0,NA
262,2090,0,0,0,NA
262,2095,0,0,0,NA
266,2010,0,0,0,NA
266,2015,0,0,0,NA
266,2020,0,0,0,NA
266,2025,0,0,0,NA
266,2030,0,0,0,NA
266,2035,0,0,0,NA
266,2040,0,0,0,NA
266,2045,0,0,0,NA
266,2050,0,0,0,NA
266,2055,0,0,0,NA
266,2060,0,0,0,NA
266,2065,0,0,0,NA
266,2070,0,0,0,NA
266,2075,0,0,0,NA
266,2080,0,0,0,NA
266,2085,0,0,0,NA
266,2090,0,0,0,NA
266,2095,0,0,0,NA
268,2010,0,0,0,NA
268,2015,0,0,0,NA
268,2020,0,0,0,NA
268,2025,0,0,0,NA
268,2030,0,0,0,NA
268,2035,0,0,0,NA
268,2040,0,0,0,NA
268,2045,0,0,0,NA
268,2050,0,0,0,NA
268,2055,0,0,0,NA
268,2060,0,0,0,NA
268,2065,0,0,0,NA
268,2070,0,0,0,NA
268,2075,0,0,0,NA
268,2080,0,0,0,NA
268,2085,0,0,0,NA
268,2090,0,0,0,NA
268,2095,0,0,0,NA
270,2010,0,0,0,NA
270,2015,0,0,0,NA
270,2020,0,0,0,NA
270,2025,0,0,0,NA
270,2030,0,0,0,NA
270,2035,0,0,0,NA
270,2040,0,0,0,NA
270,2045,0,0,0,NA
270,2050,0,0,0,NA
270,2055,0,0,0,NA
270,2060,0,0,0,NA
270,2065,0,0,0,NA
270,2070,0,0,0,NA
270,2075,0,0,0,NA
270,2080,0,0,0,NA
270,2085,0,0,0,NA
270,2090,0,0,0,NA
270,2095,0,0,0,NA
275,2010,0,0,0,NA
275,2015,0,0,0,NA
275,2020,0,0,0,NA
275,2025,0,0,0,NA
275,2030,0,0,0,NA
275,2035,0,0,0,NA
275,2040,0,0,0,NA
275,2045,0,0,0,NA
275,2050,0,0,0,NA
275,2055,0,0,0,NA
275,2060,0,0,0,NA
275,2065,0,0,0,NA
275,2070,0,0,0,NA
275,2075,0,0,0,NA
275,2080,0,0,0,NA
275,2085,0,0,0,NA
275,2090,0,0,0,NA
275,2095,0,0,0,NA
276,2010,0,0,0,NA
276,2015,0,0,0,NA
276,2020,0,0,0,NA
276,2025,0,0,0,NA
276,2030,0,0,0,NA
276,2035,0,0,0,NA
276,2040,0,0,0,NA
276,2045,0,0,0,NA
276,2050,0,0,0,NA
276,2055,0,0,0,NA
276,2060,0,0,0,NA
276,2065,0,0,0,NA
276,2070,0,0,0,NA
276,2075,0,0,0,NA
276,2080,0,0,0,NA
276,2085,0,0,0,NA
276,2090,0,0,0,NA
276,2095,0,0,0,NA
288,2010,0,0,0,NA
288,2015,0,0,0,NA
288,2020,0,0,0,NA
288,2025,0,0,0,NA
288,2030,0,0,0,NA
288,2035,0,0,0,NA
288,2040,0,0,0,NA
288,2045,0,0,0,NA
288,2050,0,0,0,NA
288,2055,0,0,0,NA
288,2060,0,0,0,NA
288,2065,0,0,0,NA
288,2070,0,0,0,NA
288,2075,0,0,0,NA
288,2080,0,0,0,NA
288,2085,0,0,0,NA
288,2090,0,0,0,NA
288,2095,0,0,0,NA
300,2010,0,0,0,NA
300,2015,0,0,0,NA
300,2020,0,0,0,NA
300,2025,0,0,0,NA
300,2030,0,0,0,NA
300,2035,0,0,0,NA
300,2040,0,0,0,NA
300,2045,0,0,0,NA
300,2050,0,0,0,NA
300,2055,0,0,0,NA
300,2060,0,0,0,NA
300,2065,0,0,0,NA
300,2070,0,0,0,NA
300,2075,0,0,0,NA
300,2080,0,0,0,NA
300,2085,0,0,0,NA
300,2090,0,0,0,NA
300,2095,0,0,0,NA
308,2010,0,0,0,NA
308,2015,0,0,0,NA
308,2020,0,0,0,NA
308,2025,0,0,0,NA
308,2030,0,0,0,NA
308,2035,0,0,0,NA
308,2040,0,0,0,NA
308,2045,0,0,0,NA
308,2050,0,0,0,NA
308,2055,0,0,0,NA
308,2060,0,0,0,NA
308,2065,0,0,0,NA
308,2070,0,0,0,NA
308,2075,0,0,0,NA
308,2080,0,0,0,NA
308,2085,0,0,0,NA
308,2090,0,0,0,NA
308,2095,0,0,0,NA
312,2010,0,0,0,NA
312,2015,0,0,0,NA
312,2020,0,0,0,NA
312,2025,0,0,0,NA
312,2030,0,0,0,NA
312,2035,0,0,0,NA
312,2040,0,0,0,NA
312,2045,0,0,0,NA
312,2050,0,0,0,NA
312,2055,0,0,0,NA
312,2060,0,0,0,NA
312,2065,0,0,0,NA
312,2070,0,0,0,NA
312,2075,0,0,0,NA
312,2080,0,0,0,NA
312,2085,0,0,0,NA
312,2090,0,0,0,NA
312,2095,0,0,0,NA
316,2010,0,0,0,NA
316,2015,0,0,0,NA
316,2020,0,0,0,NA
316,2025,0,0,0,NA
316,2030,0,0,0,NA
316,2035,0,0,0,NA
316,2040,0,0,0,NA
316,2045,0,0,0,NA
316,2050,0,0,0,NA
316,2055,0,0,0,NA
316,2060,0,0,0,NA
316,2065,0,0,0,NA
316,2070,0,0,0,NA
316,2075,0,0,0,NA
316,2080,0,0,0,NA
316,2085,0,0,0,NA
316,2090,0,0,0,NA
316,2095,0,0,0,NA
320,2010,0,0,0,NA
320,2015,0,0,0,NA
320,2020,0,0,0,NA
320,2025,0,0,0,NA
320,2030,0,0,0,NA
320,2035,0,0,0,NA
320,2040,0,0,0,NA
320,2045,0,0,0,NA
320,2050,0,0,0,NA
320,2055,0,0,0,NA
320,2060,0,0,0,NA
320,2065,0,0,0,NA
320,2070,0,0,0,NA
320,2075,0,0,0,NA
320,2080,0,0,0,NA
320,2085,0,0,0,NA
320,2090,0,0,0,NA
320,2095,0,0,0,NA
324,2010,0,0,0,NA
324,2015,0,0,0,NA
324,2020,0,0,0,NA
324,2025,0,0,0,NA
324,2030,0,0,0,NA
324,2035,0,0,0,NA
324,2040,0,0,0,NA
324,2045,0,0,0,NA
324,2050,0,0,0,NA
324,2055,0,0,0,NA
324,2060,0,0,0,NA
324,2065,0,0,0,NA
324,2070,0,0,0,NA
324,2075,0,0,0,NA
324,2080,0,0,0,NA
324,2085,0,0,0,NA
324,2090,0,0,0,NA
324,2095,0,0,0,NA
328,2010,0,0,0,NA
328,2015,0,0,0,NA
328,2020,0,0,0,NA
328,2025,0,0,0,NA
328,2030,0,0,0,NA
328,2035,0,0,0,NA
328,2040,0,0,0,NA
328,2045,0,0,0,NA
328,2050,0,0,0,NA
328,2055,0,0,0,NA
328,2060,0,0,0,NA
328,2065,0,0,0,NA
328,2070,0,0,0,NA
328,2075,0,0,0,NA
328,2080,0,0,0,NA
328,2085,0,0,0,NA
328,2090,0,0,0,NA
328,2095,0,0,0,NA
332,2010,0,0,0,NA
332,2015,0,0,0,NA
332,2020,0,0,0,NA
332,2025,0,0,0,NA
332,2030,0,0,0,NA
332,2035,0,0,0,NA
332,2040,0,0,0,NA
332,2045,0,0,0,NA
332,2050,0,0,0,NA
332,2055,0,0,0,NA
332,2060,0,0,0,NA
332,2065,0,0,0,NA
332,2070,0,0,0,NA
332,2075,0,0,0,NA
332,2080,0,0,0,NA
332,2085,0,0,0,NA
332,2090,0,0,0,NA
332,2095,0,0,0,NA
340,2010,0,0,0,NA
340,2015,0,0,0,NA
340,2020,0,0,0,NA
340,2025,0,0,0,NA
340,2030,0,0,0,NA
340,2035,0,0,0,NA
340,2040,0,0,0,NA
340,2045,0,0,0,NA
340,2050,0,0,0,NA
340,2055,0,0,0,NA
340,2060,0,0,0,NA
340,2065,0,0,0,NA
340,2070,0,0,0,NA
340,2075,0,0,0,NA
340,2080,0,0,0,NA
340,2085,0,0,0,NA
340,2090,0,0,0,NA
340,2095,0,0,0,NA
344,2010,0,0,0,NA
344,2015,0,0,0,NA
344,2020,0,0,0,NA
344,2025,0,0,0,NA
344,2030,0,0,0,NA
344,2035,0,0,0,NA
344,2040,0,0,0,NA
344,2045,0,0,0,NA
344,2050,0,0,0,NA
344,2055,0,0,0,NA
344,2060,0,0,0,NA
344,2065,0,0,0,NA
344,2070,0,0,0,NA
344,2075,0,0,0,NA
344,2080,0,0,0,NA
344,2085,0,0,0,NA
344,2090,0,0,0,NA
344,2095,0,0,0,NA
348,2010,0,0,0,NA
348,2015,0,0,0,NA
348,2020,0,0,0,NA
348,2025,0,0,0,NA
348,2030,0,0,0,NA
348,2035,0,0,0,NA
348,2040,0,0,0,NA
348,2045,0,0,0,NA
348,2050,0,0,0,NA
348,2055,0,0,0,NA
348,2060,0,0,0,NA
348,2065,0,0,0,NA
348,2070,0,0,0,NA
348,2075,0,0,0,NA
348,2080,0,0,0,NA
348,2085,0,0,0,NA
348,2090,0,0,0,NA
348,2095,0,0,0,NA
352,2010,0,0,0,NA
352,2015,0,0,0,NA
352,2020,0,0,0,NA
352,2025,0,0,0,NA
352,2030,0,0,0,NA
352,2035,0,0,0,NA
352,2040,0,0,0,NA
352,2045,0,0,0,NA
352,2050,0,0,0,NA
352,2055,0,0,0,NA
352,2060,0,0,0,NA
352,2065,0,0,0,NA
352,2070,0,0,0,NA
352,2075,0,0,0,NA
352,2080,0,0,0,NA
352,2085,0,0,0,NA
352,2090,0,0,0,NA
352,2095,0,0,0,NA
356,2010,0,0,0,NA
356,2015,0,0,0,NA
356,2020,0,0,0,NA
356,2025,0,0,0,NA
356,2030,0,0,0,NA
356,2035,0,0,0,NA
356,2040,0,0,0,NA
356,2045,0,0,0,NA
356,2050,0,0,0,NA
356,2055,0,0,0,NA
356,2060,0,0,0,NA
356,2065,0,0,0,NA
356,2070,0,0,0,NA
356,2075,0,0,0,NA
356,2080,0,0,0,NA
356,2085,0,0,0,NA
356,2090,0,0,0,NA
356,2095,0,0,0,NA
360,2010,0,0,0,NA
360,2015,0,0,0,NA
360,2020,0,0,0,NA
360,2025,0,0,0,NA
360,2030,0,0,0,NA
360,2035,0,0,0,NA
360,2040,0,0,0,NA
360,2045,0,0,0,NA
360,2050,0,0,0,NA
360,2055,0,0,0,NA
360,2060,0,0,0,NA
360,2065,0,0,0,NA
360,2070,0,0,0,NA
360,2075,0,0,0,NA
360,2080,0,0,0,NA
360,2085,0,0,0,NA
360,2090,0,0,0,NA
360,2095,0,0,0,NA
364,2010,0,0,0,NA
364,2015,0,0,0,NA
364,2020,0,0,0,NA
364,2025,0,0,0,NA
364,2030,0,0,0,NA
364,2035,0,0,0,NA
364,2040,0,0,0,NA
364,2045,0,0,0,NA
364,2050,0,0,0,NA
364,2055,0,0,0,NA
364,2060,0,0,0,NA
364,2065,0,0,0,NA
364,2070,0,0,0,NA
364,2075,0,0,0,NA
364,2080,0,0,0,NA
364,2085,0,0,0,NA
364,2090,0,0,0,NA
364,2095,0,0,0,NA
368,2010,0,0,0,NA
368,2015,0,0,0,NA
368,2020,0,0,0,NA
368,2025,0,0,0,NA
368,2030,0,0,0,NA
368,2035,0,0,0,NA
368,2040,0,0,0,NA
368,2045,0,0,0,NA
368,2050,0,0,0,NA
368,2055,0,0,0,NA
368,2060,0,0,0,NA
368,2065,0,0,0,NA
368,2070,0,0,0,NA
368,2075,0,0,0,NA
368,2080,0,0,0,NA
368,2085,0,0,0,NA
368,2090,0,0,0,NA
368,2095,0,0,0,NA
372,2010,0,0,0,NA
372,2015,0,0,0,NA
372,2020,0,0,0,NA
372,2025,0,0,0,NA
372,2030,0,0,0,NA
372,2035,0,0,0,NA
372,2040,0,0,0,NA
372,2045,0,0,0,NA
372,2050,0,0,0,NA
372,2055,0,0,0,NA
372,2060,0,0,0,NA
372,2065,0,0,0,NA
372,2070,0,0,0,NA
372,2075,0,0,0,NA
372,2080,0,0,0,NA
372,2085,0,0,0,NA
372,2090,0,0,0,NA
372,2095,0,0,0,NA
376,2010,0,0,0,NA
376,2015,0,0,0,NA
376,2020,0,0,0,NA
376,2025,0,0,0,NA
376,2030,0,0,0,NA
376,2035,0,0,0,NA
376,2040,0,0,0,NA
376,2045,0,0,0,NA
376,2050,0,0,0,NA
376,2055,0,0,0,NA
376,2060,0,0,0,NA
376,2065,0,0,0,NA
376,2070,0,0,0,NA
376,2075,0,0,0,NA
376,2080,0,0,0,NA
376,2085,0,0,0,NA
376,2090,0,0,0,NA
376,2095,0,0,0,NA
380,2010,0,0,0,NA
380,2015,0,0,0,NA
380,2020,0,0,0,NA
380,2025,0,0,0,NA
380,2030,0,0,0,NA
380,2035,0,0,0,NA
380,2040,0,0,0,NA
380,2045,0,0,0,NA
380,2050,0,0,0,NA
380,2055,0,0,0,NA
380,2060,0,0,0,NA
380,2065,0,0,0,NA
380,2070,0,0,0,NA
380,2075,0,0,0,NA
380,2080,0,0,0,NA
380,2085,0,0,0,NA
380,2090,0,0,0,NA
380,2095,0,0,0,NA
384,2010,0,0,0,NA
384,2015,0,0,0,NA
384,2020,0,0,0,NA
384,2025,0,0,0,NA
384,2030,0,0,0,NA
384,2035,0,0,0,NA
384,2040,0,0,0,NA
384,2045,0,0,0,NA
384,2050,0,0,0,NA
384,2055,0,0,0,NA
384,2060,0,0,0,NA
384,2065,0,0,0,NA
384,2070,0,0,0,NA
384,2075,0,0,0,NA
384,2080,0,0,0,NA
384,2085,0,0,0,NA
384,2090,0,0,0,NA
384,2095,0,0,0,NA
388,2010,0,0,0,NA
388,2015,0,0,0,NA
388,2020,0,0,0,NA
388,2025,0,0,0,NA
388,2030,0,0,0,NA
388,2035,0,0,0,NA
388,2040,0,0,0,NA
388,2045,0,0,0,NA
388,2050,0,0,0,NA
388,2055,0,0,0,NA
388,2060,0,0,0,NA
388,2065,0,0,0,NA
388,2070,0,0,0,NA
388,2075,0,0,0,NA
388,2080,0,0,0,NA
388,2085,0,0,0,NA
388,2090,0,0,0,NA
388,2095,0,0,0,NA
392,2010,0,0,0,NA
392,2015,0,0,0,NA
392,2020,0,0,0,NA
392,2025,0,0,0,NA
392,2030,0,0,0,NA
392,2035,0,0,0,NA
392,2040,0,0,0,NA
392,2045,0,0,0,NA
392,2050,0,0,0,NA
392,2055,0,0,0,NA
392,2060,0,0,0,NA
392,2065,0,0,0,NA
392,2070,0,0,0,NA
392,2075,0,0,0,NA
392,2080,0,0,0,NA
392,2085,0,0,0,NA
392,2090,0,0,0,NA
392,2095,0,0,0,NA
398,2010,0,0,0,NA
398,2015,0,0,0,NA
398,2020,0,0,0,NA
398,2025,0,0,0,NA
398,2030,0,0,0,NA
398,2035,0,0,0,NA
398,2040,0,0,0,NA
398,2045,0,0,0,NA
398,2050,0,0,0,NA
398,2055,0,0,0,NA
398,2060,0,0,0,NA
398,2065,0,0,0,NA
398,2070,0,0,0,NA
398,2075,0,0,0,NA
398,2080,0,0,0,NA
398,2085,0,0,0,NA
398,2090,0,0,0,NA
398,2095,0,0,0,NA
400,2010,0,0,0,NA
400,2015,0,0,0,NA
400,2020,0,0,0,NA
400,2025,0,0,0,NA
400,2030,0,0,0,NA
400,2035,0,0,0,NA
400,2040,0,0,0,NA
400,2045,0,0,0,NA
400,2050,0,0,0,NA
400,2055,0,0,0,NA
400,2060,0,0,0,NA
400,2065,0,0,0,NA
400,2070,0,0,0,NA
400,2075,0,0,0,NA
400,2080,0,0,0,NA
400,2085,0,0,0,NA
400,2090,0,0,0,NA
400,2095,0,0,0,NA
404,2010,0,0,0,NA
404,2015,0,0,0,NA
404,2020,0,0,0,NA
404,2025,0,0,0,NA
404,2030,0,0,0,NA
404,2035,0,0,0,NA
404,2040,0,0,0,NA
404,2045,0,0,0,NA
404,2050,0,0,0,NA
404,2055,0,0,0,NA
404,2060,0,0,0,NA
404,2065,0,0,0,NA
404,2070,0,0,0,NA
404,2075,0,0,0,NA
404,2080,0,0,0,NA
404,2085,0,0,0,NA
404,2090,0,0,0,NA
404,2095,0,0,0,NA
408,2010,0,0,0,NA
408,2015,0,0,0,NA
408,2020,0,0,0,NA
408,2025,0,0,0,NA
408,2030,0,0,0,NA
408,2035,0,0,0,NA
408,2040,0,0,0,NA
408,2045,0,0,0,NA
408,2050,0,0,0,NA
408,2055,0,0,0,NA
408,2060,0,0,0,NA
408,2065,0,0,0,NA
408,2070,0,0,0,NA
408,2075,0,0,0,NA
408,2080,0,0,0,NA
408,2085,0,0,0,NA
408,2090,0,0,0,NA
408,2095,0,0,0,NA
410,2010,0,0,0,NA
410,2015,0,0,0,NA
410,2020,0,0,0,NA
410,2025,0,0,0,NA
410,2030,0,0,0,NA
410,2035,0,0,0,NA
410,2040,0,0,0,NA
410,2045,0,0,0,NA
410,2050,0,0,0,NA
410,2055,0,0,0,NA
410,2060,0,0,0,NA
410,2065,0,0,0,NA
410,2070,0,0,0,NA
410,2075,0,0,0,NA
410,2080,0,0,0,NA
410,2085,0,0,0,NA
410,2090,0,0,0,NA
410,2095,0,0,0,NA
414,2010,0,0,0,NA
414,2015,0,0,0,NA
414,2020,0,0,0,NA
414,2025,0,0,0,NA
414,2030,0,0,0,NA
414,2035,0,0,0,NA
414,2040,0,0,0,NA
414,2045,0,0,0,NA
414,2050,0,0,0,NA
414,2055,0,0,0,NA
414,2060,0,0,0,NA
414,2065,0,0,0,NA
414,2070,0,0,0,NA
414,2075,0,0,0,NA
414,2080,0,0,0,NA
414,2085,0,0,0,NA
414,2090,0,0,0,NA
414,2095,0,0,0,NA
417,2010,0,0,0,NA
417,2015,0,0,0,NA
417,2020,0,0,0,NA
417,2025,0,0,0,NA
417,2030,0,0,0,NA
417,2035,0,0,0,NA
417,2040,0,0,0,NA
417,2045,0,0,0,NA
417,2050,0,0,0,NA
417,2055,0,0,0,NA
417,2060,0,0,0,NA
417,2065,0,0,0,NA
417,2070,0,0,0,NA
417,2075,0,0,0,NA
417,2080,0,0,0,NA
417,2085,0,0,0,NA
417,2090,0,0,0,NA
417,2095,0,0,0,NA
418,2010,0,0,0,NA
418,2015,0,0,0,NA
418,2020,0,0,0,NA
418,2025,0,0,0,NA
418,2030,0,0,0,NA
418,2035,0,0,0,NA
418,2040,0,0,0,NA
418,2045,0,0,0,NA
418,2050,0,0,0,NA
418,2055,0,0,0,NA
418,2060,0,0,0,NA
418,2065,0,0,0,NA
418,2070,0,0,0,NA
418,2075,0,0,0,NA
418,2080,0,0,0,NA
418,2085,0,0,0,NA
418,2090,0,0,0,NA
418,2095,0,0,0,NA
422,2010,0,0,0,NA
422,2015,0,0,0,NA
422,2020,0,0,0,NA
422,2025,0,0,0,NA
422,2030,0,0,0,NA
422,2035,0,0,0,NA
422,2040,0,0,0,NA
422,2045,0,0,0,NA
422,2050,0,0,0,NA
422,2055,0,0,0,NA
422,2060,0,0,0,NA
422,2065,0,0,0,NA
422,2070,0,0,0,NA
422,2075,0,0,0,NA
422,2080,0,0,0,NA
422,2085,0,0,0,NA
422,2090,0,0,0,NA
422,2095,0,0,0,NA
426,2010,0,0,0,NA
426,2015,0,0,0,NA
426,2020,0,0,0,NA
426,2025,0,0,0,NA
426,2030,0,0,0,NA
426,2035,0,0,0,NA
426,2040,0,0,0,NA
426,2045,0,0,0,NA
426,2050,0,0,0,NA
426,2055,0,0,0,NA
426,2060,0,0,0,NA
426,2065,0,0,0,NA
426,2070,0,0,0,NA
426,2075,0,0,0,NA
426,2080,0,0,0,NA
426,2085,0,0,0,NA
426,2090,0,0,0,NA
426,2095,0,0,0,NA
428,2010,0,0,0,NA
428,2015,0,0,0,NA
428,2020,0,0,0,NA
428,2025,0,0,0,NA
428,2030,0,0,0,NA
428,2035,0,0,0,NA
428,2040,0,0,0,NA
428,2045,0,0,0,NA
428,2050,0,0,0,NA
428,2055,0,0,0,NA
428,2060,0,0,0,NA
428,2065,0,0,0,NA
428,2070,0,0,0,NA
428,2075,0,0,0,NA
428,2080,0,0,0,NA
428,2085,0,0,0,NA
428,2090,0,0,0,NA
428,2095,0,0,0,NA
430,2010,0,0,0,NA
430,2015,0,0,0,NA
430,2020,0,0,0,NA
430,2025,0,0,0,NA
430,2030,0,0,0,NA
430,2035,0,0,0,NA
430,2040,0,0,0,NA
430,2045,0,0,0,NA
430,2050,0,0,0,NA
430,2055,0,0,0,NA
430,2060,0,0,0,NA
430,2065,0,0,0,NA
430,2070,0,0,0,NA
430,2075,0,0,0,NA
430,2080,0,0,0,NA
430,2085,0,0,0,NA
430,2090,0,0,0,NA
430,2095,0,0,0,NA
434,2010,0,0,0,NA
434,2015,0,0,0,NA
434,2020,0,0,0,NA
434,2025,0,0,0,NA
434,2030,0,0,0,NA
434,2035,0,0,0,NA
434,2040,0,0,0,NA
434,2045,0,0,0,NA
434,2050,0,0,0,NA
434,2055,0,0,0,NA
434,2060,0,0,0,NA
434,2065,0,0,0,NA
434,2070,0,0,0,NA
434,2075,0,0,0,NA
434,2080,0,0,0,NA
434,2085,0,0,0,NA
434,2090,0,0,0,NA
434,2095,0,0,0,NA
440,2010,0,0,0,NA
440,2015,0,0,0,NA
440,2020,0,0,0,NA
440,2025,0,0,0,NA
440,2030,0,0,0,NA
440,2035,0,0,0,NA
440,2040,0,0,0,NA
440,2045,0,0,0,NA
440,2050,0,0,0,NA
440,2055,0,0,0,NA
440,2060,0,0,0,NA
440,2065,0,0,0,NA
440,2070,0,0,0,NA
440,2075,0,0,0,NA
440,2080,0,0,0,NA
440,2085,0,0,0,NA
440,2090,0,0,0,NA
440,2095,0,0,0,NA
442,2010,0,0,0,NA
442,2015,0,0,0,NA
442,2020,0,0,0,NA
442,2025,0,0,0,NA
442,2030,0,0,0,NA
442,2035,0,0,0,NA
442,2040,0,0,0,NA
442,2045,0,0,0,NA
442,2050,0,0,0,NA
442,2055,0,0,0,NA
442,2060,0,0,0,NA
442,2065,0,0,0,NA
442,2070,0,0,0,NA
442,2075,0,0,0,NA
442,2080,0,0,0,NA
442,2085,0,0,0,NA
442,2090,0,0,0,NA
442,2095,0,0,0,NA
446,2010,0,0,0,NA
446,2015,0,0,0,NA
446,2020,0,0,0,NA
446,2025,0,0,0,NA
446,2030,0,0,0,NA
446,2035,0,0,0,NA
446,2040,0,0,0,NA
446,2045,0,0,0,NA
446,2050,0,0,0,NA
446,2055,0,0,0,NA
446,2060,0,0,0,NA
446,2065,0,0,0,NA
446,2070,0,0,0,NA
446,2075,0,0,0,NA
446,2080,0,0,0,NA
446,2085,0,0,0,NA
446,2090,0,0,0,NA
446,2095,0,0,0,NA
450,2010,0,0,0,NA
450,2015,0,0,0,NA
450,2020,0,0,0,NA
450,2025,0,0,0,NA
450,2030,0,0,0,NA
450,2035,0,0,0,NA
450,2040,0,0,0,NA
450,2045,0,0,0,NA
450,2050,0,0,0,NA
450,2055,0,0,0,NA
450,2060,0,0,0,NA
450,2065,0,0,0,NA
450,2070,0,0,0,NA
450,2075,0,0,0,NA
450,2080,0,0,0,NA
450,2085,0,0,0,NA
450,2090,0,0,0,NA
450,2095,0,0,0,NA
454,2010,0,0,0,NA
454,2015,0,0,0,NA
454,2020,0,0,0,NA
454,2025,0,0,0,NA
454,2030,0,0,0,NA
454,2035,0,0,0,NA
454,2040,0,0,0,NA
454,2045,0,0,0,NA
454,2050,0,0,0,NA
454,2055,0,0,0,NA
454,2060,0,0,0,NA
454,2065,0,0,0,NA
454,2070,0,0,0,NA
454,2075,0,0,0,NA
454,2080,0,0,0,NA
454,2085,0,0,0,NA
454,2090,0,0,0,NA
454,2095,0,0,0,NA
458,2010,0,0,0,NA
458,2015,0,0,0,NA
458,2020,0,0,0,NA
458,2025,0,0,0,NA
458,2030,0,0,0,NA
458,2035,0,0,0,NA
458,2040,0,0,0,NA
458,2045,0,0,0,NA
458,2050,0,0,0,NA
458,2055,0,0,0,NA
458,2060,0,0,0,NA
458,2065,0,0,0,NA
458,2070,0,0,0,NA
458,2075,0,0,0,NA
458,2080,0,0,0,NA
458,2085,0,0,0,NA
458,2090,0,0,0,NA
458,2095,0,0,0,NA
462,2010,0,0,0,NA
462,2015,0,0,0,NA
462,2020,0,0,0,NA
462,2025,0,0,0,NA
462,2030,0,0,0,NA
462,2035,0,0,0,NA
462,2040,0,0,0,NA
462,2045,0,0,0,NA
462,2050,0,0,0,NA
462,2055,0,0,0,NA
462,2060,0,0,0,NA
462,2065,0,0,0,NA
462,2070,0,0,0,NA
462,2075,0,0,0,NA
462,2080,0,0,0,NA
462,2085,0,0,0,NA
462,2090,0,0,0,NA
462,2095,0,0,0,NA
466,2010,0,0,0,NA
466,2015,0,0,0,NA
466,2020,0,0,0,NA
466,2025,0,0,0,NA
466,2030,0,0,0,NA
466,2035,0,0,0,NA
466,2040,0,0,0,NA
466,2045,0,0,0,NA
466,2050,0,0,0,NA
466,2055,0,0,0,NA
466,2060,0,0,0,NA
466,2065,0,0,0,NA
466,2070,0,0,0,NA
466,2075,0,0,0,NA
466,2080,0,0,0,NA
466,2085,0,0,0,NA
466,2090,0,0,0,NA
466,2095,0,0,0,NA
470,2010,0,0,0,NA
470,2015,0,0,0,NA
470,2020,0,0,0,NA
470,2025,0,0,0,NA
470,2030,0,0,0,NA
470,2035,0,0,0,NA
470,2040,0,0,0,NA
470,2045,0,0,0,NA
470,2050,0,0,0,NA
470,2055,0,0,0,NA
470,2060,0,0,0,NA
470,2065,0,0,0,NA
470,2070,0,0,0,NA
470,2075,0,0,0,NA
470,2080,0,0,0,NA
470,2085,0,0,0,NA
470,2090,0,0,0,NA
470,2095,0,0,0,NA
474,2010,0,0,0,NA
474,2015,0,0,0,NA
474,2020,0,0,0,NA
474,2025,0,0,0,NA
474,2030,0,0,0,NA
474,2035,0,0,0,NA
474,2040,0,0,0,NA
474,2045,0,0,0,NA
474,2050,0,0,0,NA
474,2055,0,0,0,NA
474,2060,0,0,0,NA
474,2065,0,0,0,NA
474,2070,0,0,0,NA
474,2075,0,0,0,NA
